date,deaths_total,natl_total,natl_ratio,month,region,deaths_total_lag1,deaths_total_lag12,ratio_25_49,ratio_50_64,ratio_65_69,ratio_65_plus,ratio_70_plus,ratio_75_plus,ratio_80_plus,ratio_85_plus,year,month_sin,month_cos,deaths_rolling3,deaths_diff1,cause_cerebro,cause_cancer,cause_pneumonia,cause_cardio,event_dummy,is_winter,is_summer,season_spring,season_summer,season_winter,expected_deaths,excess_mortality,year_sq,era_2000s,era_2010s,era_2020s,rolling_std_3,rolling_std_6,diff2,winter_event,summer_event,elderly65_winter,elderly75_winter,elderly85_winter
2005-05-01,991,21132.0,0.9380650570914202,5,대구광역시,1018.0,975.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,0.4999999999999999,-0.8660254037844386,985.0,-2.0,123.51424478752187,267.6618596346656,18.71353419416547,52.85673927589027,0,0,0,1,0,0,1412.1153846153843,-29.82159880157973,4020025,1,0,0,15.588457268119692,40.92757831421985,-27.0,0,0,0.0,0.0,0.0
2005-05-01,991,21132.0,0.9380650570914202,5,대구광역시,1018.0,975.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,0.4999999999999999,-0.8660254037844386,985.0,-2.0,123.51424478752187,267.6618596346656,18.71353419416547,52.85673927589027,0,0,0,1,0,0,1412.1153846153843,-29.82159880157973,4020025,1,0,0,15.588457268119692,14.48677557866349,27.0,0,0,0.0,0.0,0.0
2005-06-01,844,19105.0,0.84808503292313,6,대구광역시,991.0,910.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,1.2246467991473532e-16,-1.0,1009.6666666666666,-27.0,106.48257201973578,258.20418440690383,14.013390722142516,47.73384878447699,0,0,1,0,1,0,1307.8461538461538,-35.466415715798135,4020025,1,0,0,84.87048957087495,68.15472593053731,-147.0,0,0,0.0,0.0,0.0
2005-06-01,844,19105.0,0.84808503292313,6,대구광역시,991.0,910.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,1.2246467991473532e-16,-1.0,1009.6666666666666,-27.0,106.48257201973578,258.20418440690383,14.013390722142516,47.73384878447699,0,0,1,0,1,0,1307.8461538461538,-35.466415715798135,4020025,1,0,0,84.87048957087495,83.75679076946585,147.0,0,0,0.0,0.0,0.0
2005-07-01,884,19377.0,0.8601593134232657,7,대구광역시,844.0,979.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,-0.4999999999999997,-0.8660254037844387,951.0,-147.0,110.59048225370046,264.1393581467747,14.318029650884744,46.87205412237009,0,0,1,0,1,0,1329.076923076923,-33.487672184280584,4020025,1,0,0,23.09401076758488,80.10409893798706,40.0,0,0,0.0,0.0,0.0
2005-07-01,884,19377.0,0.8601593134232657,7,대구광역시,844.0,979.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,-0.4999999999999997,-0.8660254037844387,951.0,-147.0,110.59048225370046,264.1393581467747,14.318029650884744,46.87205412237009,0,0,1,0,1,0,1329.076923076923,-33.487672184280584,4020025,1,0,0,23.09401076758488,67.97842795083518,-40.0,0,0,0.0,0.0,0.0
2005-08-01,948,19485.0,0.8649535130336137,8,대구광역시,884.0,956.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,-0.8660254037844383,-0.5000000000000003,906.3333333333334,40.0,105.37482094540825,273.6452868195761,14.44858919177427,49.55319307114713,0,0,1,0,1,0,1368.8653846153843,-30.74556412525814,4020025,1,0,0,36.95041722813595,58.93188158091434,64.0,0,0,0.0,0.0,0.0
2005-08-01,948,19485.0,0.8649535130336137,8,대구광역시,884.0,956.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,-0.8660254037844383,-0.5000000000000003,906.3333333333334,40.0,105.37482094540825,273.6452868195761,14.44858919177427,49.55319307114713,0,0,1,0,1,0,1368.8653846153843,-30.74556412525814,4020025,1,0,0,36.95041722813595,46.92121055557143,-64.0,0,0,0.0,0.0,0.0
2005-09-01,900,18970.0,0.842092283410195,9,대구광역시,948.0,950.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,-1.0,-1.8369701987210287e-16,892.0,64.0,107.86726086264522,252.99281234262693,14.187470109995218,46.15389190394766,0,0,0,0,0,0,1349.8076923076924,-33.32383530417439,4020025,1,0,0,27.71281292110192,40.60870185892312,-48.0,0,0,0.0,0.0,0.0
2005-09-01,900,18970.0,0.842092283410195,9,대구광역시,948.0,950.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,-1.0,-1.8369701987210287e-16,892.0,64.0,107.86726086264522,252.99281234262693,14.187470109995218,46.15389190394766,0,0,0,0,0,0,1349.8076923076924,-33.32383530417439,4020025,1,0,0,27.71281292110192,29.790378760043943,48.0,0,0,0.0,0.0,0.0
2005-10-01,968,21268.0,0.944102197341488,10,대구광역시,900.0,983.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,-0.8660254037844385,0.5,910.6666666666666,-48.0,130.34537641254178,277.3608020876253,14.709708273553325,55.77726563080812,0,0,0,0,0,0,1447.826923076923,-33.141179752148446,4020025,1,0,0,39.25981830489449,34.16821134719862,68.0,0,0,0.0,0.0,0.0
2005-10-01,968,21268.0,0.944102197341488,10,대구광역시,900.0,983.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,-0.8660254037844385,0.5,910.6666666666666,-48.0,130.34537641254178,277.3608020876253,14.709708273553325,55.77726563080812,0,0,0,0,0,0,1447.826923076923,-33.141179752148446,4020025,1,0,0,39.25981830489449,31.258065625799507,-68.0,0,0,0.0,0.0,0.0
2005-11-01,933,20869.0,0.9263902932254804,11,대구광역시,968.0,992.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,-0.5000000000000003,0.8660254037844383,938.6666666666666,68.0,125.63743434664968,265.15268049260635,15.928263988522238,58.69779198572597,0,0,0,0,0,0,1444.2692307692307,-35.39985619557402,4020025,1,0,0,20.20725942163676,30.960727812291434,-35.0,0,0,0.0,0.0,0.0
2005-11-01,933,20869.0,0.9263902932254804,11,대구광역시,968.0,992.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,-0.5000000000000003,0.8660254037844383,938.6666666666666,68.0,125.63743434664968,265.15268049260635,15.928263988522238,58.69779198572597,0,0,0,0,0,0,1444.2692307692307,-35.39985619557402,4020025,1,0,0,20.20725942163676,30.41490862499515,35.0,0,0,0.0,0.0,0.0
2005-12-01,1016,21907.0,0.9724678783693802,12,대구광역시,933.0,1021.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,-2.4492935982947064e-16,1.0,933.6666666666666,-35.0,134.17634887792454,267.32408551938835,16.058823529411764,61.187421009590366,0,1,0,0,0,1,1530.3461538461538,-33.609791650958805,4020025,1,0,0,47.92007234273889,40.06993885695455,83.0,0,0,7.8,2.3,0.4
2005-12-01,1016,21907.0,0.9724678783693802,12,대구광역시,933.0,1021.0,43.0,15.1,3.2,7.8,4.5,2.3,1.0,0.4,2005,-2.4492935982947064e-16,1.0,933.6666666666666,-35.0,134.17634887792454,267.32408551938835,16.058823529411764,61.187421009590366,0,1,0,0,0,1,1530.3461538461538,-33.609791650958805,4020025,1,0,0,47.92007234273889,37.27018468785312,-83.0,0,0,7.8,2.3,0.4
2006-01-01,1045,21552.0,0.956709166687218,1,대구광역시,1016.0,1068.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,0.4999999999999999,0.8660254037844386,972.3333333333334,83.0,133.30689129137096,277.0512357573091,22.92927094668117,64.18599455421351,0,1,0,0,0,1,1550.173076923077,-32.588172536565395,4024036,1,0,0,16.743157806498925,47.36841423001874,29.0,0,0,8.2,2.5,0.4
2006-01-01,1045,21552.0,0.956709166687218,1,대구광역시,1016.0,1068.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,0.4999999999999999,0.8660254037844386,972.3333333333334,83.0,133.30689129137096,277.0512357573091,22.92927094668117,64.18599455421351,0,1,0,0,0,1,1550.173076923077,-32.588172536565395,4024036,1,0,0,16.743157806498925,51.99230712326524,-29.0,0,0,8.2,2.5,0.4
2006-02-01,891,19145.0,0.849860662408444,2,대구광역시,1045.0,917.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,0.8660254037844385,0.5000000000000001,998.0,29.0,123.02208662200702,247.13349820212105,19.48204570184984,54.71046568456329,0,1,0,0,0,1,1387.8461538461538,-35.79980046558031,4024036,1,0,0,88.91194145520231,63.94685293272811,-154.0,0,0,8.2,2.5,0.4
2006-02-01,891,19145.0,0.849860662408444,2,대구광역시,1045.0,917.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,0.8660254037844385,0.5000000000000001,998.0,29.0,123.02208662200702,247.13349820212105,19.48204570184984,54.71046568456329,0,1,0,0,0,1,1387.8461538461538,-35.79980046558031,4024036,1,0,0,88.91194145520231,73.19562828475468,154.0,0,0,8.2,2.5,0.4
2006-03-01,981,21264.0,0.9439246343929568,3,대구광역시,891.0,1020.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,1.0,6.123233995736766e-17,984.0,-154.0,132.86187570471577,282.94488021726266,21.466811751904245,61.18620400754032,0,0,0,1,0,0,1547.923076923077,-36.624757739899614,4024036,1,0,0,51.961524227066256,71.51060527408968,90.0,0,0,0.0,0.0,0.0
2006-03-01,981,21264.0,0.9439246343929568,3,대구광역시,891.0,1020.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,1.0,6.123233995736766e-17,984.0,-154.0,132.86187570471577,282.94488021726266,21.466811751904245,61.18620400754032,0,0,0,1,0,0,1547.923076923077,-36.624757739899614,4024036,1,0,0,51.961524227066256,69.19730245223928,-90.0,0,0,0.0,0.0,0.0
2006-04-01,969,20360.0,0.9037954080248588,4,대구광역시,981.0,1018.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,0.8660254037844387,-0.4999999999999997,972.3333333333334,90.0,127.22501160708364,264.01529335012367,21.310119695321003,58.71018641346087,0,0,0,1,0,0,1425.826923076923,-32.03943730358901,4024036,1,0,0,6.92820323027505,59.51358388356997,-12.0,0,0,0.0,0.0,0.0
2006-04-01,969,20360.0,0.9037954080248588,4,대구광역시,981.0,1018.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,0.8660254037844387,-0.4999999999999997,972.3333333333334,90.0,127.22501160708364,264.01529335012367,21.310119695321003,58.71018641346087,0,0,0,1,0,0,1425.826923076923,-32.03943730358901,4024036,1,0,0,6.92820323027505,43.70812281487382,12.0,0,0,0.0,0.0,0.0
2006-05-01,1004,20446.0,0.907613011418284,5,대구광역시,969.0,991.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,0.4999999999999999,-0.8660254037844386,947.0,-12.0,125.0493798501028,274.2542519458057,20.3177366702938,57.329330447531945,0,0,0,1,0,0,1412.1153846153843,-28.9009941440828,4024036,1,0,0,20.20725942163676,38.82482023997919,35.0,0,0,0.0,0.0,0.0
2006-05-01,1004,20446.0,0.907613011418284,5,대구광역시,969.0,991.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,0.4999999999999999,-0.8660254037844386,947.0,-12.0,125.0493798501028,274.2542519458057,20.3177366702938,57.329330447531945,0,0,0,1,0,0,1412.1153846153843,-28.9009941440828,4024036,1,0,0,20.207259421636763,15.908069231262306,-35.0,0,0,0.0,0.0,0.0
2006-06-01,862,19005.0,0.8436459592098449,6,대구광역시,1004.0,844.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,1.2246467991473532e-16,-1.0,984.6666666666666,35.0,112.490051071168,269.2096918572014,19.429815016322088,50.56789778677651,0,0,1,0,1,0,1307.8461538461538,-34.09010704622985,4024036,1,0,0,81.9837382249268,52.79930555098903,-142.0,0,0,0.0,0.0,0.0
2006-06-01,862,19005.0,0.8436459592098449,6,대구광역시,1004.0,844.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,1.2246467991473532e-16,-1.0,984.6666666666666,35.0,112.490051071168,269.2096918572014,19.429815016322088,50.56789778677651,0,0,1,0,1,0,1307.8461538461538,-34.09010704622985,4024036,1,0,0,81.9837382249268,66.1694793692689,142.0,0,0,0.0,0.0,0.0
2006-07-01,904,19481.0,0.8647759500850822,7,대구광역시,862.0,884.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,-0.4999999999999997,-0.8660254037844387,945.0,-142.0,114.81402135703388,276.4518820834155,16.974972796517953,51.23451790825944,0,0,1,0,1,0,1329.076923076923,-31.98286838754485,4024036,1,0,0,24.24871130596415,66.77249932919096,42.0,0,0,0.0,0.0,0.0
2006-07-01,904,19481.0,0.8647759500850822,7,대구광역시,862.0,884.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,-0.4999999999999997,-0.8660254037844387,945.0,-142.0,114.81402135703388,276.4518820834155,16.974972796517953,51.23451790825944,0,0,1,0,1,0,1329.076923076923,-31.98286838754485,4024036,1,0,0,24.24871130596415,65.24620040022903,-42.0,0,0,0.0,0.0,0.0
2006-08-01,939,20147.0,0.8943401810155615,8,대구광역시,904.0,948.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,-0.8660254037844383,-0.5000000000000003,923.3333333333334,42.0,118.42359222657026,279.19891975542777,17.027203482045703,56.09132165049221,0,0,1,0,1,0,1368.8653846153843,-31.403042946853795,4024036,1,0,0,20.20725942163676,53.51541833901907,35.0,0,0,0.0,0.0,0.0
2006-08-01,939,20147.0,0.8943401810155615,8,대구광역시,904.0,948.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,-0.8660254037844383,-0.5000000000000003,923.3333333333334,42.0,118.42359222657026,279.19891975542777,17.027203482045703,56.09132165049221,0,0,1,0,1,0,1368.8653846153843,-31.403042946853795,4024036,1,0,0,20.207259421636763,34.482845976904606,-35.0,0,0,0.0,0.0,0.0
2006-09-01,934,19730.0,0.8758292436311623,9,대구광역시,939.0,900.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,-1.0,-1.8369701987210287e-16,901.6666666666666,35.0,114.81402135703388,272.7059216215806,20.004352557127312,50.56789778677651,0,0,0,0,0,0,1349.8076923076924,-30.804957971220976,4024036,1,0,0,2.886751345947052,30.177254127353628,-5.0,0,0,0.0,0.0,0.0
2006-09-01,934,19730.0,0.8758292436311623,9,대구광역시,939.0,900.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,-1.0,-1.8369701987210287e-16,901.6666666666666,35.0,114.81402135703388,272.7059216215806,20.004352557127312,50.56789778677651,0,0,0,0,0,0,1349.8076923076924,-30.804957971220976,4024036,1,0,0,2.886751345947052,16.931233465605434,5.0,0,0,0.0,0.0,0.0
2006-10-01,857,20467.0,0.908545216898074,10,대구광역시,934.0,968.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,-0.8660254037844385,0.5,925.6666666666666,-5.0,122.87374809312196,278.150050826114,20.89227421109902,55.80562731271382,0,0,0,0,0,0,1447.826923076923,-40.80784199131324,4024036,1,0,0,44.45597072760113,32.590898525000284,-77.0,0,0,0.0,0.0,0.0
2006-10-01,857,20467.0,0.908545216898074,10,대구광역시,934.0,968.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,-0.8660254037844385,0.5,925.6666666666666,-5.0,122.87374809312196,278.150050826114,20.89227421109902,55.80562731271382,0,0,0,0,0,0,1447.826923076923,-40.80784199131324,4024036,1,0,0,44.45597072760113,41.11447433690754,77.0,0,0,0.0,0.0,0.0
2006-11-01,1002,20911.0,0.92825470418506,11,대구광역시,857.0,933.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,-0.5000000000000003,0.8660254037844383,910.0,-77.0,128.65895071963917,280.1478964057593,20.10881392818281,59.13872792012847,0,0,0,0,0,0,1444.2692307692307,-30.62235359910521,4024036,1,0,0,83.71578903249568,55.52206768484211,145.0,0,0,0.0,0.0,0.0
2006-11-01,1002,20911.0,0.92825470418506,11,대구광역시,857.0,933.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,-0.5000000000000003,0.8660254037844383,910.0,-77.0,128.65895071963917,280.1478964057593,20.10881392818281,59.13872792012847,0,0,0,0,0,0,1444.2692307692307,-30.62235359910521,4024036,1,0,0,83.71578903249568,64.8875951164793,-145.0,0,0,0.0,0.0,0.0
2006-12-01,971,21654.0,0.9612370218747688,12,대구광역시,1002.0,1016.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,-2.4492935982947064e-16,1.0,931.0,145.0,137.46037010015257,290.73647797787925,20.05658324265506,62.47182852754311,0,1,0,0,0,1,1530.3461538461538,-36.55030284752067,4024036,1,0,0,17.897858344878205,66.95495998555143,-31.0,0,0,8.2,2.5,0.4
2006-12-01,971,21654.0,0.9612370218747688,12,대구광역시,1002.0,1016.0,43.0,15.7,3.4,8.2,4.8,2.5,1.1,0.4,2006,-2.4492935982947064e-16,1.0,931.0,145.0,137.46037010015257,290.73647797787925,20.05658324265506,62.47182852754311,0,1,0,0,0,1,1530.3461538461538,-36.55030284752067,4024036,1,0,0,17.897858344878205,68.29543664599247,31.0,0,0,8.2,2.5,0.4
2007-01-01,1137,22723.0,1.0086907198697872,1,대구광역시,971.0,1045.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,0.4999999999999999,0.8660254037844386,943.3333333333334,-31.0,148.1835634094224,278.580831000442,19.91934084995664,69.90341182123979,0,1,0,0,0,1,1550.173076923077,-26.653351362751053,4028049,1,0,0,95.84014468547788,89.78641322605515,166.0,0,0,8.7,2.7,0.4
2007-01-01,1137,22723.0,1.0086907198697872,1,대구광역시,971.0,1045.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,0.4999999999999999,0.8660254037844386,943.3333333333334,-31.0,148.1835634094224,278.580831000442,19.91934084995664,69.90341182123979,0,1,0,0,0,1,1550.173076923077,-26.653351362751053,4028049,1,0,0,95.84014468547788,78.94470638786628,-166.0,0,0,8.7,2.7,0.4
2007-02-01,899,19445.0,0.8631778835482996,2,대구광역시,1137.0,891.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,0.8660254037844385,0.5000000000000001,1036.6666666666667,166.0,118.42702574364888,234.1839546191248,16.320468343451864,58.91357177181301,0,1,0,0,0,1,1387.8461538461538,-35.2233676975945,4028049,1,0,0,137.40936406713095,97.10149329438664,-238.0,0,0,8.7,2.7,0.4
2007-02-01,899,19445.0,0.8631778835482996,2,대구광역시,1137.0,891.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,0.8660254037844385,0.5000000000000001,1036.6666666666667,166.0,118.42702574364888,234.1839546191248,16.320468343451864,58.91357177181301,0,1,0,0,0,1,1387.8461538461538,-35.2233676975945,4028049,1,0,0,137.40936406713098,109.168982163738,238.0,0,0,8.7,2.7,0.4
2007-03-01,926,20817.0,0.924081974894572,3,대구광역시,899.0,981.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,1.0,6.123233995736766e-17,1002.3333333333334,-238.0,126.26557677305566,264.802490054516,16.44601040763226,61.673577263678176,0,0,0,1,0,0,1547.923076923077,-40.1779058788451,4028049,1,0,0,15.588457268120596,113.22264202299192,27.0,0,0,0.0,0.0,0.0
2007-03-01,926,20817.0,0.924081974894572,3,대구광역시,899.0,981.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,1.0,6.123233995736766e-17,1002.3333333333334,-238.0,126.26557677305566,264.802490054516,16.44601040763226,61.673577263678176,0,0,0,1,0,0,1547.923076923077,-40.1779058788451,4028049,1,0,0,15.588457268120596,116.55842597884808,-27.0,0,0,0.0,0.0,0.0
2007-04-01,912,20454.0,0.9079681373153468,4,대구광역시,926.0,969.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,0.8660254037844387,-0.4999999999999997,987.3333333333334,27.0,122.37126479666247,268.1513923677619,15.692758022549867,61.62339534564426,0,0,0,1,0,0,1425.826923076923,-36.03711746220142,4028049,1,0,0,8.082903768656127,92.48441310116398,-14.0,0,0,0.0,0.0,0.0
2007-04-01,912,20454.0,0.9079681373153468,4,대구광역시,926.0,969.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,0.8660254037844387,-0.4999999999999997,987.3333333333334,27.0,122.37126479666247,268.1513923677619,15.692758022549867,61.62339534564426,0,0,0,1,0,0,1425.826923076923,-36.03711746220142,4028049,1,0,0,8.082903768656127,12.077527340763766,14.0,0,0,0.0,0.0,0.0
2007-05-01,934,20516.0,0.9107203630175836,5,대구광역시,912.0,1004.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,0.4999999999999999,-0.8660254037844386,912.3333333333334,-14.0,118.02760913068548,272.5049653749816,16.73894189071986,62.727397542390335,0,0,0,1,0,0,1412.1153846153843,-33.85809614598937,4028049,1,0,0,12.701705922172607,12.781497043260364,22.0,0,0,0.0,0.0,0.0
2007-05-01,934,20516.0,0.9107203630175836,5,대구광역시,912.0,1004.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,0.4999999999999999,-0.8660254037844386,912.3333333333334,-14.0,118.02760913068548,272.5049653749816,16.73894189071986,62.727397542390335,0,0,0,1,0,0,1412.1153846153843,-33.85809614598937,4028049,1,0,0,12.701705922172607,9.959919678400176,-22.0,0,0,0.0,0.0,0.0
2007-06-01,825,19121.0,0.8487952847172556,6,대구광역시,934.0,862.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,1.2246467991473532e-16,-1.0,924.0,22.0,112.68541193229996,266.76398998084574,14.31179531656548,54.24665339465916,0,0,1,0,1,0,1307.8461538461538,-36.91918597812022,4028049,1,0,0,62.93117934166936,41.4555987372866,-109.0,0,0,0.0,0.0,0.0
2007-06-01,825,19121.0,0.8487952847172556,6,대구광역시,934.0,862.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,1.2246467991473532e-16,-1.0,924.0,22.0,112.68541193229996,266.76398998084574,14.31179531656548,54.24665339465916,0,0,1,0,1,0,1307.8461538461538,-36.91918597812022,4028049,1,0,0,62.93117934166936,51.55450190494509,109.0,0,0,0.0,0.0,0.0
2007-07-01,853,19414.0,0.8618017706971812,7,대구광역시,825.0,904.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,-0.4999999999999997,-0.8660254037844387,890.3333333333334,-109.0,111.28745378692804,274.7056726094003,12.0101908065915,55.90265668977827,0,0,1,0,1,0,1329.076923076923,-35.820118069220975,4028049,1,0,0,16.16580753731018,52.21781305263905,28.0,0,0,0.0,0.0,0.0
2007-07-01,853,19414.0,0.8618017706971812,7,대구광역시,825.0,904.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,-0.4999999999999997,-0.8660254037844387,890.3333333333334,-109.0,111.28745378692804,274.7056726094003,12.0101908065915,55.90265668977827,0,0,1,0,1,0,1329.076923076923,-35.820118069220975,4028049,1,0,0,16.16580753731018,50.63068898076609,-28.0,0,0,0.0,0.0,0.0
2007-08-01,922,19612.0,0.8705911366494858,8,대구광역시,853.0,939.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,-0.8660254037844383,-0.5000000000000003,870.6666666666666,28.0,109.5899331818336,274.8970384558715,14.144405897658284,56.805931214388686,0,0,1,0,1,0,1368.8653846153843,-32.64494738764557,4028049,1,0,0,39.83716857408445,47.78563242928859,69.0,0,0,0.0,0.0,0.0
2007-08-01,922,19612.0,0.8705911366494858,8,대구광역시,853.0,939.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,-0.8660254037844383,-0.5000000000000003,870.6666666666666,28.0,109.5899331818336,274.8970384558715,14.144405897658284,56.805931214388686,0,0,1,0,1,0,1368.8653846153843,-32.64494738764557,4028049,1,0,0,39.83716857408445,44.65273414548192,-69.0,0,0,0.0,0.0,0.0
2007-09-01,912,19857.0,0.8814668672470345,9,대구광역시,922.0,934.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,-1.0,-1.8369701987210287e-16,866.6666666666666,69.0,114.333005460774,271.8351849123324,16.069384215091066,55.20010983730349,0,0,0,0,0,0,1349.8076923076924,-32.43481977489671,4028049,1,0,0,5.773502691898131,42.48960657227864,-10.0,0,0,0.0,0.0,0.0
2007-09-01,912,19857.0,0.8814668672470345,9,대구광역시,922.0,934.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,-1.0,-1.8369701987210287e-16,866.6666666666666,69.0,114.333005460774,271.8351849123324,16.069384215091066,55.20010983730349,0,0,0,0,0,0,1349.8076923076924,-32.43481977489671,4028049,1,0,0,5.773502691898131,33.350662162346374,10.0,0,0,0.0,0.0,0.0
2007-10-01,977,21531.0,0.955776961207428,10,대구광역시,912.0,857.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,-0.8660254037844385,0.5,895.6666666666666,-10.0,126.71492046263948,280.49448946515395,16.948178664353858,63.73103590306858,0,0,0,0,0,0,1447.826923076923,-32.519558489513464,4028049,1,0,0,37.52776749732598,39.47995271865045,65.0,0,0,0.0,0.0,0.0
2007-10-01,977,21531.0,0.955776961207428,10,대구광역시,912.0,857.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,-0.8660254037844385,0.5,895.6666666666666,-10.0,126.71492046263948,280.49448946515395,16.948178664353858,63.73103590306858,0,0,0,0,0,0,1447.826923076923,-32.519558489513464,4028049,1,0,0,37.52776749732598,31.304951684999025,-65.0,0,0,0.0,0.0,0.0
2007-11-01,984,21170.0,0.9397519051024686,11,대구광역시,977.0,1002.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,-0.5000000000000003,0.8660254037844383,937.0,65.0,127.01448292236203,275.1362457639605,16.52970511708586,63.93176357520423,0,0,0,0,0,0,1444.2692307692307,-31.86865862427099,4028049,1,0,0,4.041451884330036,35.33647784749843,7.0,0,0,0.0,0.0,0.0
2007-11-01,984,21170.0,0.9397519051024686,11,대구광역시,977.0,1002.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,-0.5000000000000003,0.8660254037844383,937.0,65.0,127.01448292236203,275.1362457639605,16.52970511708586,63.93176357520423,0,0,0,0,0,0,1444.2692307692307,-31.86865862427099,4028049,1,0,0,4.041451884330036,35.51150048458532,-7.0,0,0,0.0,0.0,0.0
2007-12-01,1001,21822.0,0.9686946657130878,12,대구광역시,984.0,971.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,-2.4492935982947064e-16,1.0,957.6666666666666,7.0,137.09975239968796,284.94374539560926,17.86882046834345,66.34049564083202,0,1,0,0,0,1,1530.3461538461538,-34.58996204981276,4028049,1,0,0,9.814954576224755,30.911163032147027,17.0,0,0,8.7,2.7,0.4
2007-12-01,1001,21822.0,0.9686946657130878,12,대구광역시,984.0,971.0,42.9,16.3,3.5,8.7,5.2,2.7,1.2,0.4,2007,-2.4492935982947064e-16,1.0,957.6666666666666,7.0,137.09975239968796,284.94374539560926,17.86882046834345,66.34049564083202,0,1,0,0,0,1,1530.3461538461538,-34.58996204981276,4028049,1,0,0,9.814954576224755,11.039323650775662,-17.0,0,0,8.7,2.7,0.4
